0.00.679.183 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.679.188 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.679.191 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.679.192 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.679.193 W model has unused tensor blk.64.attn_v.weight (size = 3604480 bytes) -- ignoring
0.00.679.198 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.679.199 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.679.201 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.679.202 W model has unused tensor blk.64.ffn_gate.weight (size = 61276160 bytes) -- ignoring
0.00.679.203 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.679.204 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.679.206 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 36044800 bytes) -- ignoring
0.00.679.208 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.679.209 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.679.213 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.01.629.248 I 
0.01.629.328 I system_info: n_threads = 16 (n_threads_batch = 16) / 32 | CUDA : ARCHS = 1200 | USE_GRAPHS = 1 | BLACKWELL_NATIVE_FP4 = 1 | CPU : SSE3 = 1 | SSSE3 = 1 | AVX = 1 | AVX_VNNI = 1 | AVX2 = 1 | F16C = 1 | FMA = 1 | BMI2 = 1 | AVX512 = 1 | AVX512_VBMI = 1 | AVX512_VNNI = 1 | AVX512_BF16 = 1 | LLAMAFILE = 1 | OPENMP = 1 | REPACK = 1 | 
0.01.632.957 I hellaswag_score : loaded 10042 tasks from prompt.
0.01.632.960 I ================================= is_spm = 0
0.01.632.961 I hellaswag_score : selecting 10042 randomized tasks.
0.04.304.506 I hellaswag_score : calculating hellaswag score over selected tasks.

task	acc_norm	95% confidence interval
7035	82.50177683%	[81.5962%, 83.3718%]
7036	82.50426379%	[81.5988%, 83.3742%]
7037	82.50675004%	[81.6014%, 83.3766%]
7038	82.50923558%	[81.6040%, 83.3790%]
7039	82.51172041%	[81.6066%, 83.3813%]
7040	82.51420455%	[81.6092%, 83.3837%]
7041	82.51668797%	[81.6118%, 83.3861%]
7042	82.51917069%	[81.6144%, 83.3884%]
7043	82.50745421%	[81.6026%, 83.3769%]
7044	82.50993754%	[81.6052%, 83.3793%]
7045	82.51242016%	[81.6077%, 83.3817%]
7046	82.50070962%	[81.5959%, 83.3701%]
7047	82.48900241%	[81.5840%, 83.3586%]
7048	82.49148695%	[81.5866%, 83.3610%]
7049	82.49397078%	[81.5892%, 83.3633%]
7050	82.49645390%	[81.5918%, 83.3657%]
7051	82.49893632%	[81.5944%, 83.3681%]
7052	82.50141804%	[81.5970%, 83.3705%]
7053	82.50389905%	[81.5996%, 83.3728%]
7054	82.50637936%	[81.6022%, 83.3752%]
7055	82.50885897%	[81.6048%, 83.3776%]
7056	82.51133787%	[81.6074%, 83.3799%]
7057	82.51381607%	[81.6100%, 83.3823%]
7058	82.50212525%	[81.5981%, 83.3708%]
7059	82.50460405%	[81.6007%, 83.3732%]
7060	82.50708215%	[81.6033%, 83.3755%]
7061	82.50955955%	[81.6059%, 83.3779%]
7062	82.51203625%	[81.6085%, 83.3803%]
7063	82.51451225%	[81.6111%, 83.3826%]
7064	82.51698754%	[81.6136%, 83.3850%]
7065	82.50530786%	[81.6018%, 83.3735%]
7066	82.50778375%	[81.6044%, 83.3758%]
7067	82.49610867%	[81.5926%, 83.3644%]
7068	82.49858517%	[81.5951%, 83.3667%]
7069	82.50106097%	[81.5977%, 83.3691%]
7070	82.50353607%	[81.6003%, 83.3714%]
7071	82.50601047%	[81.6029%, 83.3738%]
7072	82.50848416%	[81.6055%, 83.3762%]
7073	82.51095716%	[81.6081%, 83.3785%]
7074	82.51342946%	[81.6107%, 83.3809%]
7075	82.50176678%	[81.5988%, 83.3694%]
7076	82.49010741%	[81.5870%, 83.3579%]
7077	82.49258160%	[81.5896%, 83.3603%]
7078	82.48092682%	[81.5778%, 83.3488%]
7079	82.46927532%	[81.5660%, 83.3373%]
7080	82.45762712%	[81.5542%, 83.3259%]
7081	82.44598221%	[81.5424%, 83.3144%]
7082	82.44846089%	[81.5450%, 83.3168%]
7083	82.43682056%	[81.5332%, 83.3053%]
7084	82.43929983%	[81.5358%, 83.3077%]
7085	82.44177841%	[81.5383%, 83.3100%]
7086	82.44425628%	[81.5409%, 83.3124%]
7087	82.44673346%	[81.5435%, 83.3148%]
7088	82.44920993%	[81.5461%, 83.3171%]
7089	82.43757935%	[81.5343%, 83.3057%]
7090	82.44005642%	[81.5369%, 83.3081%]
7091	82.44253279%	[81.5395%, 83.3104%]
7092	82.43090807%	[81.5277%, 83.2990%]
7093	82.43338503%	[81.5303%, 83.3013%]
7094	82.43586129%	[81.5329%, 83.3037%]
7095	82.42424242%	[81.5211%, 83.2923%]
7096	82.42671928%	[81.5237%, 83.2946%]
7097	82.42919543%	[81.5263%, 83.2970%]
7098	82.43167089%	[81.5289%, 83.2994%]
7099	82.43414565%	[81.5315%, 83.3017%]
7100	82.43661972%	[81.5341%, 83.3041%]
7101	82.43909309%	[81.5366%, 83.3065%]
7102	82.44156576%	[81.5392%, 83.3088%]
7103	82.42995917%	[81.5275%, 83.2974%]
7104	82.43243243%	[81.5301%, 83.2998%]
7105	82.43490500%	[81.5326%, 83.3021%]
7106	82.42330425%	[81.5209%, 83.2907%]
7107	82.42577740%	[81.5235%, 83.2931%]
7108	82.42824986%	[81.5261%, 83.2954%]
7109	82.43072162%	[81.5286%, 83.2978%]
7110	82.43319269%	[81.5312%, 83.3001%]
7111	82.43566306%	[81.5338%, 83.3025%]
7112	82.43813273%	[81.5364%, 83.3049%]
7113	82.44060172%	[81.5390%, 83.3072%]
7114	82.44307000%	[81.5415%, 83.3096%]
7115	82.44553760%	[81.5441%, 83.3119%]
7116	82.43395166%	[81.5324%, 83.3005%]
7117	82.43641984%	[81.5350%, 83.3029%]
7118	82.42483844%	[81.5232%, 83.2915%]
7119	82.42730721%	[81.5258%, 83.2938%]
7120	82.42977528%	[81.5284%, 83.2962%]
7121	82.43224266%	[81.5310%, 83.2986%]
7122	82.42066835%	[81.5192%, 83.2872%]
7123	82.42313632%	[81.5218%, 83.2895%]
7124	82.42560359%	[81.5244%, 83.2919%]
7125	82.41403509%	[81.5127%, 83.2805%]
7126	82.41650295%	[81.5152%, 83.2828%]
7127	82.41897011%	[81.5178%, 83.2852%]
7128	82.40740741%	[81.5061%, 83.2738%]
7129	82.40987516%	[81.5087%, 83.2762%]
7130	82.41234222%	[81.5113%, 83.2785%]
7131	82.41480858%	[81.5138%, 83.2809%]
7132	82.41727426%	[81.5164%, 83.2832%]
7133	82.41973924%	[81.5190%, 83.2856%]
7134	82.42220353%	[81.5216%, 83.2879%]
7135	82.41065172%	[81.5099%, 83.2766%]
7136	82.39910314%	[81.4982%, 83.2652%]
7137	82.40156929%	[81.5007%, 83.2675%]
7138	82.39002522%	[81.4890%, 83.2562%]
7139	82.37848438%	[81.4773%, 83.2448%]
7140	82.38095238%	[81.4799%, 83.2472%]
7141	82.36941605%	[81.4682%, 83.2358%]
7142	82.37188463%	[81.4708%, 83.2382%]
7143	82.37435251%	[81.4734%, 83.2405%]
7144	82.37681971%	[81.4760%, 83.2429%]
7145	82.36529041%	[81.4643%, 83.2315%]
7146	82.36775819%	[81.4668%, 83.2339%]
7147	82.37022527%	[81.4694%, 83.2362%]
7148	82.37269166%	[81.4720%, 83.2386%]
7149	82.37515736%	[81.4746%, 83.2410%]
7150	82.37762238%	[81.4772%, 83.2433%]
7151	82.38008670%	[81.4797%, 83.2457%]
7152	82.38255034%	[81.4823%, 83.2480%]
7153	82.38501328%	[81.4849%, 83.2504%]
7154	82.38747554%	[81.4875%, 83.2527%]
7155	82.38993711%	[81.4900%, 83.2551%]
7156	82.39239799%	[81.4926%, 83.2574%]
7157	82.39485818%	[81.4952%, 83.2598%]
7158	82.39731769%	[81.4977%, 83.2621%]
7159	82.39977651%	[81.5003%, 83.2645%]
7160	82.40223464%	[81.5029%, 83.2668%]
7161	82.39072755%	[81.4912%, 83.2555%]
7162	82.37922368%	[81.4796%, 83.2442%]
7163	82.38168365%	[81.4821%, 83.2465%]
7164	82.38414294%	[81.4847%, 83.2489%]
7165	82.38660154%	[81.4873%, 83.2512%]
7166	82.38905945%	[81.4898%, 83.2536%]
7167	82.39151667%	[81.4924%, 83.2559%]
7168	82.39397321%	[81.4950%, 83.2583%]
7169	82.39642907%	[81.4975%, 83.2606%]
7170	82.39888424%	[81.5001%, 83.2630%]
7171	82.40133873%	[81.5027%, 83.2653%]
7172	82.38984941%	[81.4910%, 83.2540%]
7173	82.39230448%	[81.4936%, 83.2563%]
7174	82.39475885%	[81.4962%, 83.2587%]
7175	82.39721254%	[81.4987%, 83.2610%]
7176	82.39966555%	[81.5013%, 83.2634%]
7177	82.40211788%	[81.5038%, 83.2657%]
7178	82.40456952%	[81.5064%, 83.2681%]
7179	82.40702048%	[81.5090%, 83.2704%]
7180	82.39554318%	[81.4973%, 83.2591%]
7181	82.39799471%	[81.4999%, 83.2614%]
7182	82.40044556%	[81.5025%, 83.2638%]
7183	82.40289573%	[81.5050%, 83.2661%]
7184	82.40534521%	[81.5076%, 83.2685%]
7185	82.40779402%	[81.5101%, 83.2708%]
7186	82.39632619%	[81.4985%, 83.2595%]
7187	82.39877557%	[81.5011%, 83.2619%]
7188	82.40122426%	[81.5036%, 83.2642%]
7189	82.40367228%	[81.5062%, 83.2665%]
7190	82.40611961%	[81.5088%, 83.2689%]
7191	82.40856626%	[81.5113%, 83.2712%]
7192	82.41101224%	[81.5139%, 83.2736%]
7193	82.41345753%	[81.5164%, 83.2759%]
7194	82.41590214%	[81.5190%, 83.2782%]
7195	82.41834607%	[81.5215%, 83.2806%]
7196	82.42078933%	[81.5241%, 83.2829%]
7197	82.42323190%	[81.5266%, 83.2852%]
7198	82.42567380%	[81.5292%, 83.2876%]
7199	82.41422420%	[81.5176%, 83.2763%]
7200	82.41666667%	[81.5201%, 83.2786%]
7201	82.41910846%	[81.5227%, 83.2810%]
7202	82.42154957%	[81.5252%, 83.2833%]
7203	82.42399000%	[81.5278%, 83.2856%]
7204	82.42642976%	[81.5303%, 83.2880%]
7205	82.42886884%	[81.5329%, 83.2903%]
7206	82.43130724%	[81.5354%, 83.2926%]
7207	82.43374497%	[81.5380%, 83.2949%]
7208	82.43618202%	[81.5405%, 83.2973%]
7209	82.43861839%	[81.5431%, 83.2996%]
7210	82.44105409%	[81.5456%, 83.3019%]
7211	82.44348911%	[81.5482%, 83.3043%]
7212	82.44592346%	[81.5507%, 83.3066%]
7213	82.43449328%	[81.5391%, 83.2953%]
7214	82.43692820%	[81.5417%, 83.2977%]
7215	82.43936244%	[81.5442%, 83.3000%]
7216	82.44179601%	[81.5468%, 83.3023%]
7217	82.44422890%	[81.5493%, 83.3046%]
7218	82.44666112%	[81.5518%, 83.3070%]
7219	82.44909267%	[81.5544%, 83.3093%]
7220	82.45152355%	[81.5569%, 83.3116%]
7221	82.45395375%	[81.5595%, 83.3139%]
7222	82.44253669%	[81.5479%, 83.3027%]
7223	82.44496747%	[81.5504%, 83.3050%]
7224	82.44739756%	[81.5530%, 83.3073%]
7225	82.44982699%	[81.5555%, 83.3097%]
7226	82.45225574%	[81.5581%, 83.3120%]
7227	82.45468382%	[81.5606%, 83.3143%]
7228	82.45711123%	[81.5631%, 83.3166%]
7229	82.44570480%	[81.5516%, 83.3054%]
7230	82.44813278%	[81.5541%, 83.3077%]
7231	82.45056009%	[81.5566%, 83.3100%]
7232	82.45298673%	[81.5592%, 83.3123%]
7233	82.45541269%	[81.5617%, 83.3147%]
7234	82.45783799%	[81.5642%, 83.3170%]
7235	82.44644091%	[81.5527%, 83.3058%]
7236	82.44886678%	[81.5552%, 83.3081%]
7237	82.45129197%	[81.5578%, 83.3104%]
7238	82.45371650%	[81.5603%, 83.3127%]
7239	82.44232629%	[81.5488%, 83.3015%]
7240	82.43093923%	[81.5372%, 83.2903%]
7241	82.43336556%	[81.5397%, 83.2926%]
7242	82.43579122%	[81.5423%, 83.2949%]
7243	82.42440977%	[81.5307%, 83.2837%]
7244	82.42683600%	[81.5333%, 83.2860%]
7245	82.42926156%	[81.5358%, 83.2883%]
7246	82.43168645%	[81.5383%, 83.2907%]
7247	82.42031185%	[81.5268%, 83.2795%]
7248	82.42273731%	[81.5294%, 83.2818%]
7249	82.42516209%	[81.5319%, 83.2841%]
7250	82.42758621%	[81.5344%, 83.2864%]
7251	82.43000965%	[81.5370%, 83.2887%]
7252	82.43243243%	[81.5395%, 83.2910%]
7253	82.43485454%	[81.5420%, 83.2934%]
7254	82.42349049%	[81.5305%, 83.2822%]
7255	82.42591316%	[81.5330%, 83.2845%]
7256	82.42833517%	[81.5356%, 83.2868%]
7257	82.43075651%	[81.5381%, 83.2891%]
7258	82.41939928%	[81.5266%, 83.2779%]
7259	82.42182119%	[81.5291%, 83.2802%]
7260	82.42424242%	[81.5316%, 83.2825%]
7261	82.42666299%	[81.5342%, 83.2849%]
7262	82.42908290%	[81.5367%, 83.2872%]
7263	82.43150213%	[81.5392%, 83.2895%]
7264	82.43392070%	[81.5418%, 83.2918%]
7265	82.43633861%	[81.5443%, 83.2941%]
7266	82.43875585%	[81.5468%, 83.2964%]
7267	82.42741159%	[81.5353%, 83.2852%]
7268	82.42982939%	[81.5378%, 83.2876%]
7269	82.43224653%	[81.5404%, 83.2899%]
7270	82.43466300%	[81.5429%, 83.2922%]
7271	82.43707881%	[81.5454%, 83.2945%]
7272	82.43949395%	[81.5479%, 83.2968%]
7273	82.44190843%	[81.5505%, 83.2991%]
7274	82.44432224%	[81.5530%, 83.3014%]
7275	82.44673540%	[81.5555%, 83.3037%]
7276	82.44914788%	[81.5580%, 83.3060%]
7277	82.45155971%	[81.5605%, 83.3083%]
7278	82.45397087%	[81.5631%, 83.3106%]
7279	82.44264322%	[81.5516%, 83.2995%]
7280	82.43131868%	[81.5401%, 83.2883%]
7281	82.43373163%	[81.5426%, 83.2906%]
7282	82.43614392%	[81.5451%, 83.2929%]
7283	82.43855554%	[81.5477%, 83.2952%]
7284	82.44096650%	[81.5502%, 83.2975%]
7285	82.44337680%	[81.5527%, 83.2999%]
7286	82.44578644%	[81.5552%, 83.3022%]
7287	82.43447235%	[81.5438%, 83.2910%]
7288	82.42316136%	[81.5323%, 83.2799%]
7289	82.42557278%	[81.5348%, 83.2822%]
7290	82.42798354%	[81.5373%, 83.2845%]
7291	82.43039364%	[81.5398%, 83.2868%]
7292	82.41908941%	[81.5284%, 83.2757%]
7293	82.42150007%	[81.5309%, 83.2780%]
7294	82.42391006%	[81.5334%, 83.2803%]
7295	82.42631940%	[81.5359%, 83.2826%]
7296	82.42872807%	[81.5385%, 83.2849%]
7297	82.43113608%	[81.5410%, 83.2872%]
7298	82.43354344%	[81.5435%, 83.2895%]
7299	82.43595013%	[81.5460%, 83.2918%]
7300	82.43835616%	[81.5485%, 83.2941%]
7301	82.44076154%	[81.5510%, 83.2964%]
7302	82.44316626%	[81.5535%, 83.2987%]
7303	82.43187731%	[81.5421%, 83.2875%]
7304	82.42059146%	[81.5307%, 83.2764%]
7305	82.40930869%	[81.5192%, 83.2653%]
7306	82.39802902%	[81.5078%, 83.2542%]
7307	82.40043794%	[81.5103%, 83.2565%]
7308	82.40284620%	[81.5128%, 83.2588%]
7309	82.39157203%	[81.5014%, 83.2477%]
7310	82.39398085%	[81.5039%, 83.2500%]
7311	82.38271098%	[81.4925%, 83.2389%]
7312	82.38512035%	[81.4950%, 83.2412%]
7313	82.38752906%	[81.4975%, 83.2435%]
7314	82.37626470%	[81.4861%, 83.2324%]
7315	82.37867396%	[81.4886%, 83.2347%]
7316	82.38108256%	[81.4912%, 83.2370%]
7317	82.38349050%	[81.4937%, 83.2393%]
7318	82.38589779%	[81.4962%, 83.2416%]
7319	82.38830441%	[81.4987%, 83.2439%]
7320	82.39071038%	[81.5012%, 83.2462%]
7321	82.39311569%	[81.5037%, 83.2485%]
7322	82.39552035%	[81.5062%, 83.2508%]
7323	82.39792435%	[81.5087%, 83.2531%]
7324	82.38667395%	[81.4973%, 83.2420%]
7325	82.38907850%	[81.4999%, 83.2443%]
7326	82.39148239%	[81.5024%, 83.2466%]
7327	82.38023748%	[81.4910%, 83.2356%]
7328	82.38264192%	[81.4935%, 83.2379%]
7329	82.38504571%	[81.4960%, 83.2402%]
7330	82.38744884%	[81.4985%, 83.2425%]
7331	82.38985132%	[81.5010%, 83.2448%]
7332	82.39225314%	[81.5035%, 83.2471%]
7333	82.39465430%	[81.5060%, 83.2494%]
7334	82.39705481%	[81.5085%, 83.2516%]
7335	82.39945467%	[81.5110%, 83.2539%]
7336	82.40185387%	[81.5136%, 83.2562%]
7337	82.40425242%	[81.5161%, 83.2585%]
7338	82.39302262%	[81.5047%, 83.2475%]
7339	82.39542172%	[81.5072%, 83.2498%]
7340	82.39782016%	[81.5097%, 83.2521%]
7341	82.40021795%	[81.5122%, 83.2543%]
7342	82.40261509%	[81.5147%, 83.2566%]
7343	82.40501158%	[81.5172%, 83.2589%]
7344	82.40740741%	[81.5197%, 83.2612%]
7345	82.39618788%	[81.5083%, 83.2502%]
7346	82.39858426%	[81.5108%, 83.2525%]
7347	82.40097999%	[81.5133%, 83.2548%]
7348	82.40337507%	[81.5158%, 83.2570%]
7349	82.40576949%	[81.5183%, 83.2593%]
7350	82.40816327%	[81.5208%, 83.2616%]
7351	82.41055639%	[81.5233%, 83.2639%]
7352	82.41294886%	[81.5258%, 83.2662%]
7353	82.41534068%	[81.5283%, 83.2685%]
7354	82.41773185%	[81.5308%, 83.2708%]
7355	82.42012237%	[81.5333%, 83.2731%]
7356	82.40891789%	[81.5220%, 83.2620%]
7357	82.41130896%	[81.5245%, 83.2643%]
7358	82.41369937%	[81.5270%, 83.2666%]
7359	82.41608914%	[81.5295%, 83.2689%]
7360	82.41847826%	[81.5320%, 83.2712%]
7361	82.42086673%	[81.5345%, 83.2734%]
7362	82.42325455%	[81.5370%, 83.2757%]
7363	82.42564172%	[81.5395%, 83.2780%]
7364	82.41444867%	[81.5281%, 83.2670%]
7365	82.41683639%	[81.5306%, 83.2693%]
7366	82.41922346%	[81.5331%, 83.2716%]
7367	82.42160988%	[81.5356%, 83.2738%]
7368	82.42399566%	[81.5381%, 83.2761%]
7369	82.42638078%	[81.5406%, 83.2784%]
7370	82.42876526%	[81.5431%, 83.2807%]
7371	82.43114910%	[81.5456%, 83.2830%]
7372	82.41996744%	[81.5342%, 83.2719%]
7373	82.40878882%	[81.5229%, 83.2609%]
7374	82.41117440%	[81.5254%, 83.2632%]
7375	82.41355932%	[81.5279%, 83.2655%]
7376	82.41594360%	[81.5304%, 83.2678%]
7377	82.41832723%	[81.5329%, 83.2701%]
7378	82.40715641%	[81.5215%, 83.2590%]
7379	82.40954059%	[81.5240%, 83.2613%]
7380	82.41192412%	[81.5265%, 83.2636%]
7381	82.40075870%	[81.5152%, 83.2526%]
7382	82.40314278%	[81.5177%, 83.2549%]
7383	82.40552621%	[81.5202%, 83.2572%]
7384	82.40790899%	[81.5227%, 83.2594%]
7385	82.41029113%	[81.5252%, 83.2617%]
7386	82.41267262%	[81.5276%, 83.2640%]
7387	82.41505347%	[81.5301%, 83.2663%]
7388	82.41743368%	[81.5326%, 83.2686%]
7389	82.41981324%	[81.5351%, 83.2708%]
7390	82.42219215%	[81.5376%, 83.2731%]
7391	82.41104045%	[81.5263%, 83.2621%]
7392	82.41341991%	[81.5288%, 83.2644%]
7393	82.40227242%	[81.5175%, 83.2534%]
7394	82.40465242%	[81.5200%, 83.2557%]
7395	82.40703178%	[81.5224%, 83.2580%]
7396	82.40941049%	[81.5249%, 83.2602%]
7397	82.41178856%	[81.5274%, 83.2625%]
7398	82.40064882%	[81.5161%, 83.2515%]
7399	82.40302744%	[81.5186%, 83.2538%]
7400	82.40540541%	[81.5211%, 83.2561%]
7401	82.40778273%	[81.5236%, 83.2584%]
7402	82.39664955%	[81.5123%, 83.2474%]
7403	82.39902742%	[81.5148%, 83.2497%]
7404	82.38789843%	[81.5035%, 83.2387%]
7405	82.39027684%	[81.5060%, 83.2410%]
7406	82.39265460%	[81.5085%, 83.2433%]
7407	82.39503173%	[81.5110%, 83.2455%]
7408	82.39740821%	[81.5134%, 83.2478%]
7409	82.39978405%	[81.5159%, 83.2501%]
7410	82.40215924%	[81.5184%, 83.2523%]
7411	82.40453380%	[81.5209%, 83.2546%]
7412	82.40690772%	[81.5234%, 83.2569%]
7413	82.40928099%	[81.5258%, 83.2592%]
7414	82.39816563%	[81.5146%, 83.2482%]
7415	82.40053945%	[81.5170%, 83.2505%]
7416	82.40291262%	[81.5195%, 83.2527%]
7417	82.40528516%	[81.5220%, 83.2550%]
7418	82.40765705%	[81.5245%, 83.2573%]
7419	82.41002831%	[81.5270%, 83.2596%]
7420	82.39892183%	[81.5157%, 83.2486%]
7421	82.38781835%	[81.5045%, 83.2377%]
7422	82.39019132%	[81.5069%, 83.2399%]
7423	82.39256365%	[81.5094%, 83.2422%]
7424	82.39493534%	[81.5119%, 83.2445%]
7425	82.38383838%	[81.5006%, 83.2335%]
7426	82.38621061%	[81.5031%, 83.2358%]
7427	82.37511781%	[81.4919%, 83.2249%]
7428	82.37749058%	[81.4944%, 83.2272%]
7429	82.37986270%	[81.4968%, 83.2294%]
7430	82.38223419%	[81.4993%, 83.2317%]
7431	82.38460503%	[81.5018%, 83.2340%]
7432	82.38697524%	[81.5043%, 83.2362%]
7433	82.38934481%	[81.5067%, 83.2385%]
7434	82.39171375%	[81.5092%, 83.2408%]
7435	82.39408204%	[81.5117%, 83.2430%]
7436	82.39644970%	[81.5142%, 83.2453%]
7437	82.39881673%	[81.5166%, 83.2476%]
7438	82.38773864%	[81.5054%, 83.2366%]
7439	82.39010620%	[81.5079%, 83.2389%]
7440	82.37903226%	[81.4967%, 83.2280%]
7441	82.38140035%	[81.4991%, 83.2303%]
7442	82.37033056%	[81.4879%, 83.2194%]
7443	82.37269918%	[81.4904%, 83.2216%]
7444	82.37506717%	[81.4929%, 83.2239%]
7445	82.37743452%	[81.4953%, 83.2261%]
7446	82.37980124%	[81.4978%, 83.2284%]
7447	82.36873909%	[81.4866%, 83.2175%]
7448	82.37110634%	[81.4891%, 83.2198%]
7449	82.36004833%	[81.4779%, 83.2089%]
7450	82.36241611%	[81.4803%, 83.2111%]
7451	82.35136223%	[81.4691%, 83.2003%]
7452	82.35373054%	[81.4716%, 83.2025%]
7453	82.35609822%	[81.4741%, 83.2048%]
7454	82.35846525%	[81.4765%, 83.2071%]
7455	82.36083166%	[81.4790%, 83.2093%]
7456	82.36319742%	[81.4815%, 83.2116%]
7457	82.36556256%	[81.4840%, 83.2138%]
7458	82.35451864%	[81.4728%, 83.2030%]
7459	82.35688430%	[81.4752%, 83.2052%]
7460	82.35924933%	[81.4777%, 83.2075%]
7461	82.34821070%	[81.4665%, 83.1966%]
7462	82.35057625%	[81.4690%, 83.1989%]
7463	82.35294118%	[81.4715%, 83.2011%]
7464	82.34190782%	[81.4603%, 83.1903%]
7465	82.33087743%	[81.4491%, 83.1794%]
7466	82.33324404%	[81.4516%, 83.1817%]
7467	82.33561002%	[81.4540%, 83.1839%]
7468	82.33797536%	[81.4565%, 83.1862%]
7469	82.32695140%	[81.4453%, 83.1753%]
7470	82.31593039%	[81.4342%, 83.1645%]
7471	82.31829742%	[81.4366%, 83.1667%]
7472	82.32066381%	[81.4391%, 83.1690%]
7473	82.30964807%	[81.4280%, 83.1581%]
7474	82.31201499%	[81.4304%, 83.1604%]
7475	82.31438127%	[81.4329%, 83.1627%]
7476	82.30337079%	[81.4217%, 83.1518%]
7477	82.29236325%	[81.4106%, 83.1410%]
7478	82.29473121%	[81.4131%, 83.1432%]
7479	82.29709854%	[81.4155%, 83.1455%]
7480	82.28609626%	[81.4044%, 83.1347%]
7481	82.28846411%	[81.4069%, 83.1369%]
7482	82.29083133%	[81.4093%, 83.1392%]
7483	82.29319792%	[81.4118%, 83.1415%]
7484	82.28220203%	[81.4007%, 83.1306%]
7485	82.28456914%	[81.4031%, 83.1329%]
7486	82.28693561%	[81.4056%, 83.1352%]
7487	82.28930146%	[81.4081%, 83.1374%]
7488	82.29166667%	[81.4105%, 83.1397%]
7489	82.29403125%	[81.4130%, 83.1419%]
7490	82.29639519%	[81.4155%, 83.1442%]
7491	82.29875851%	[81.4179%, 83.1465%]
7492	82.30112120%	[81.4204%, 83.1487%]
7493	82.30348325%	[81.4229%, 83.1510%]
7494	82.29250067%	[81.4117%, 83.1402%]
7495	82.29486324%	[81.4142%, 83.1424%]
7496	82.29722519%	[81.4167%, 83.1447%]
7497	82.29958650%	[81.4191%, 83.1469%]
7498	82.30194719%	[81.4216%, 83.1492%]
7499	82.30430724%	[81.4241%, 83.1515%]
7500	82.30666667%	[81.4265%, 83.1537%]
7501	82.30902546%	[81.4290%, 83.1560%]
7502	82.31138363%	[81.4315%, 83.1582%]
7503	82.31374117%	[81.4339%, 83.1605%]
7504	82.31609808%	[81.4364%, 83.1627%]
7505	82.31845436%	[81.4388%, 83.1650%]
7506	82.32081002%	[81.4413%, 83.1673%]
7507	82.32316505%	[81.4438%, 83.1695%]
7508	82.32551945%	[81.4462%, 83.1718%]
7509	82.32787322%	[81.4487%, 83.1740%]
7510	82.33022636%	[81.4511%, 83.1763%]
7511	82.33257888%	[81.4536%, 83.1785%]
7512	82.33493078%	[81.4560%, 83.1808%]
7513	82.33728204%	[81.4585%, 83.1830%]
7514	82.33963269%	[81.4610%, 83.1853%]
7515	82.34198270%	[81.4634%, 83.1875%]
7516	82.34433209%	[81.4659%, 83.1898%]
7517	82.34668086%	[81.4683%, 83.1920%]
7518	82.34902900%	[81.4708%, 83.1943%]
7519	82.35137651%	[81.4732%, 83.1965%]
7520	82.35372340%	[81.4757%, 83.1987%]
7521	82.35606967%	[81.4781%, 83.2010%]
7522	82.35841532%	[81.4806%, 83.2032%]
7523	82.36076033%	[81.4830%, 83.2055%]
7524	82.36310473%	[81.4855%, 83.2077%]
7525	82.36544850%	[81.4879%, 83.2100%]
7526	82.35450438%	[81.4768%, 83.1992%]
7527	82.35684868%	[81.4793%, 83.2014%]
7528	82.35919235%	[81.4817%, 83.2037%]
7529	82.36153540%	[81.4842%, 83.2059%]
7530	82.35059761%	[81.4731%, 83.1951%]
7531	82.35294118%	[81.4755%, 83.1974%]
7532	82.35528412%	[81.4780%, 83.1996%]
7533	82.35762644%	[81.4804%, 83.2019%]
7534	82.35996814%	[81.4829%, 83.2041%]
7535	82.36230922%	[81.4853%, 83.2063%]
7536	82.36464968%	[81.4877%, 83.2086%]
7537	82.36698952%	[81.4902%, 83.2108%]
7538	82.36932873%	[81.4926%, 83.2131%]
7539	82.37166733%	[81.4951%, 83.2153%]
7540	82.36074271%	[81.4840%, 83.2045%]
7541	82.36308182%	[81.4864%, 83.2068%]
7542	82.36542031%	[81.4889%, 83.2090%]
7543	82.36775819%	[81.4913%, 83.2112%]
7544	82.37009544%	[81.4938%, 83.2135%]
7545	82.37243207%	[81.4962%, 83.2157%]
7546	82.37476809%	[81.4986%, 83.2179%]
7547	82.37710348%	[81.5011%, 83.2202%]
7548	82.37943826%	[81.5035%, 83.2224%]
